adress,info,price,district,date,street,dom,clean,rooms,m2,floor,max_floors,rubm2
"Волгоград, пр-кт Героев Сталинграда, 21","
 2-к квартира, 51.4 м², 6/9 эт.
 ",2160000,р-н Красноармейский,30 июня 11:44,пр-кт Героев Сталинграда,21,пр-кт Героев Сталинграда 21,"
 2",51.4,6,9,42023.346303501945
" 51 Гвардейской дивизии, 34А","
 2-к квартира, 49.7 м², 1/9 эт.
 ",2450000,р-н Дзержинский,7 июля 18:02,51 Гвардейской дивизии,34,51 Гвардейской дивизии 34,"
 2",49.7,1,9,49295.77464788732
" Ангарский, Твардовского, 7","
 2-к квартира, 48 м², 1/2 эт.
 ",1500000,р-н Дзержинский,11 июля 13:46,Твардовского,7,Твардовского 7,"
 2",48.0,1,2,31250.0
" Хользунова, 16","
 2-к квартира, 45 м², 5/5 эт.
 ",1550000,р-н Краснооктябрьский,10 июля 14:53,Хользунова,16,Хользунова 16,"
 2",45.0,5,5,34444.444444444445
"Удмуртская, 99","
 2-к квартира, 50 м², 6/9 эт.
 ",1950000,р-н Красноармейский,2 июля 11:58,Удмуртская,99,Удмуртская 99,"
 2",50.0,6,9,39000.0
"район Семь Ветров, 8 Воздушной Армии, 10А","
 2-к квартира, 42 м², 14/18 эт.
 ",2840000,р-н Дзержинский,23 июня 19:41,8 Воздушной Армии,10,8 Воздушной Армии 10,"
 2",42.0,14,18,67619.04761904762
" Хиросимы, 20","
 2-к квартира, 55.5 м², 16/16 эт.
 ",3750000,р-н Центральный,28 июня 17:50,Хиросимы,20,Хиросимы 20,"
 2",55.5,16,16,67567.56756756757
" Героев Малой Земли, 63","
 2-к квартира, 43 м², 2/3 эт.
 ",1200000,р-н Красноармейский,7 июля 10:26,Героев Малой Земли,63,Героев Малой Земли 63,"
 2",43.0,2,3,27906.976744186046
"Даугавская, 9","
 2-к квартира, 45.2 м², 1/5 эт.
 ",1610000,р-н Советский,2 июля 10:46,Даугавская,9,Даугавская 9,"
 2",45.2,1,5,35619.46902654867
" Милиционера Буханцева, 48","
 2-к квартира, 50 м², 2/10 эт.
 ",2220000,р-н Ворошиловский,25 июня 13:43,Милиционера Буханцева,48,Милиционера Буханцева 48,"
 2",50.0,2,10,44400.0
"РабочеКрестьянская, 25","
 2-к квартира, 53.3 м², 5/5 эт.
 ",2300000,р-н Ворошиловский,30 июня 14:00,РабочеКрестьянская,25,РабочеКрестьянская 25,"
 2",53.3,5,5,43151.969981238275
"район Семь Ветров, 8 Воздушной Армии, 44","
 2-к квартира, 51.2 м², 3/16 эт.
 ",2900000,р-н Дзержинский,10 июля 08:59,8 Воздушной Армии,44,8 Воздушной Армии 44,"
 2",51.2,3,16,56640.625
" Землячки, 17Г","
 2-к квартира, 66.5 м², 3/17 эт.
 ",3950000,р-н Дзержинский,9 июля 16:23,Землячки,17,Землячки 17,"
 2",66.5,3,17,59398.496240601504
" Кирова, 135","
 2-к квартира, 44.1 м², 3/5 эт.
 ",1650000,р-н Кировский,2 июля 20:43,Кирова,135,Кирова 135,"
 2",44.1,3,5,37414.965986394556
"микрорайон Водстрой, Костюченко, 1","
 2-к квартира, 44 м², 4/5 эт.
 ",1500000,р-н Тракторозаводский,10 июля 09:45,Костюченко,1,Костюченко 1,"
 2",44.0,4,5,34090.90909090909
" Пархоменко, 2А","
 2-к квартира, 75.6 м², 10/16 эт.
 ",4718060,р-н Центральный,7 июля 17:18,Пархоменко,2,Пархоменко 2,"
 2",75.6,10,16,62408.20105820106
"Армавирская, 13","
 2-к квартира, 53.6 м², 1/4 эт.
 ",1620000,р-н Кировский,7 июля 18:02,Армавирская,13,Армавирская 13,"
 2",53.6,1,4,30223.880597014926
"район Семь Ветров,б-р 30летия Победы, 15Д","
 2-к квартира, 81.9 м², 2/17 эт.
 ",6300000,р-н Дзержинский,9 июля 12:07,б-р 30летия Победы,15,б-р 30летия Победы 15,"
 2",81.9,2,17,76923.07692307692
"Санаторная, 2А","
 2-к квартира, 48.1 м², 1/3 эт.
 ",3260000,р-н Кировский,8 июля 11:52,Санаторная,2,Санаторная 2,"
 2",48.1,1,3,67775.46777546777
" 35 Гвардейской дивизии, 42","
 2-к квартира, 57.4 м², 3/5 эт.
 ",2500000,р-н Советский,30 июня 17:04,35 Гвардейской дивизии,42,35 Гвардейской дивизии 42,"
 2",57.4,3,5,43554.006968641115
"пр-кт Героев Сталинграда, 44","
 2-к квартира, 52.8 м², 5/9 эт.
 ",2600000,р-н Красноармейский,6 июля 12:35,пр-кт Героев Сталинграда,44,пр-кт Героев Сталинграда 44,"
 2",52.8,5,9,49242.42424242425
" Ногина, 45","
 2-к квартира, 43.8 м², 1/3 эт.
 ",1550000,р-н Тракторозаводский,13 июля 00:10,Ногина,45,Ногина 45,"
 2",43.8,1,3,35388.127853881284
"микрорайон Керамический, Композитора Танеева, 12","
 2-к квартира, 51 м², 3/9 эт.
 ",1600000,р-н Красноармейский,8 июля 14:49,Композитора Танеева,12,Композитора Танеева 12,"
 2",51.0,3,9,31372.549019607843
"Шекснинская, 10А","
 2-к квартира, 54.1 м², 2/9 эт.
 ",2900000,р-н Дзержинский,25 июня 18:08,Шекснинская,10,Шекснинская 10,"
 2",54.1,2,9,53604.436229205174
" Землячки, 62","
 2-к квартира, 52 м², 2/9 эт.
 ",3299000,р-н Дзержинский,30 июня 16:02,Землячки,62,Землячки 62,"
 2",52.0,2,9,63442.307692307695
" генерала Штеменко, 17","
 2-к квартира, 43.1 м², 5/5 эт.
 ",1620000,р-н Краснооктябрьский,27 июня 06:27,генерала Штеменко,17,генерала Штеменко 17,"
 2",43.1,5,5,37587.00696055684
" Канунникова, 9","
 2-к квартира, 109.4 м², 3/10 эт.
 ",7200000,р-н Ворошиловский,8 июля 19:42,Канунникова,9,Канунникова 9,"
 2",109.4,3,10,65813.52833638026
" 13й Гвардейской дивизии, 15","
 2-к квартира, 57.8 м², 2/4 эт.
 ",3550000,р-н Центральный,3 июля 09:52,13й Гвардейской дивизии,15,13й Гвардейской дивизии 15,"
 2",57.8,2,4,61418.68512110727
"микрорайон Жилгородок, Республиканская, 22","
 2-к квартира, 40.6 м², 3/5 эт.
 ",1720000,р-н Дзержинский,23 июня 11:18,Республиканская,22,Республиканская 22,"
 2",40.6,3,5,42364.532019704435
" Лавочкина, 5","
 2-к квартира, 55 м², 2/16 эт.
 ",4000000,р-н Ворошиловский,1 июля 22:12,Лавочкина,5,Лавочкина 5,"
 2",55.0,2,16,72727.27272727272
" 64 Армии, 77","
 2-к квартира, 42 м², 5/5 эт.
 ",1890000,р-н Кировский,25 июня 21:52,64 Армии,77,64 Армии 77,"
 2",42.0,5,5,45000.0
" Пархоменко, 2А","
 2-к квартира, 53.2 м², 12/16 эт.
 ",3100000,р-н Центральный,30 июня 14:18,Пархоменко,2,Пархоменко 2,"
 2",53.2,12,16,58270.67669172932
"Петропавловская, 89","
 2-к квартира, 42 м², 4/5 эт.
 ",1440000,р-н Красноармейский,2 июля 11:02,Петропавловская,89,Петропавловская 89,"
 2",42.0,4,5,34285.71428571428
"Советский район, территория Рабочий Горьковский, Валентины Терешковой, 21","
 2-к квартира, 57.4 м², 3/4 эт.
 ",2599000,р-н Советский,2 июля 20:23,Валентины Терешковой,21,Валентины Терешковой 21,"
 2",57.4,3,4,45278.7456445993
"Библиотечная, 15","
 2-к квартира, 50.2 м², 7/9 эт.
 ",2500000,р-н Краснооктябрьский,28 июня 11:10,Библиотечная,15,Библиотечная 15,"
 2",50.2,7,9,49800.796812749
"Лазоревая, 203","
 2-к квартира, 42.5 м², 3/4 эт.
 ",1220000,р-н Красноармейский,3 июля 17:27,Лазоревая,203,Лазоревая 203,"
 2",42.5,3,4,28705.882352941175
" Кирова, 137","
 2-к квартира, 43.5 м², 5/5 эт.
 ",1590000,р-н Кировский,10 июля 01:51,Кирова,137,Кирова 137,"
 2",43.5,5,5,36551.724137931036
" 51 Гвардейской дивизии, 3","
 2-к квартира, 44.9 м², 2/5 эт.
 ",2070000,р-н Дзержинский,,51 Гвардейской дивизии,3,51 Гвардейской дивизии 3,"
 2",44.9,2,5,46102.44988864143
"микрорайон Жилгородок, Республиканская, 24","
 2-к квартира, 43.6 м², 1/5 эт.
 ",1690000,р-н Дзержинский,,Республиканская,24,Республиканская 24,"
 2",43.6,1,5,38761.46788990826
"Зерноградская, 12","
 2-к квартира, 42 м², 3/4 эт.
 ",1550000,р-н Красноармейский,,Зерноградская,12,Зерноградская 12,"
 2",42.0,3,4,36904.76190476191
" Землянского, 1","
 2-к квартира, 44 м², 5/5 эт.
 ",2460000,р-н Центральный,3 июля 10:43,Землянского,1,Землянского 1,"
 2",44.0,5,5,55909.09090909091
"пр-кт В.И. Ленина, 85","
 2-к квартира, 48 м², 5/5 эт.
 ",1950000,р-н Краснооктябрьский,5 июля 16:31,пр-кт В.И. Ленина,85,пр-кт В.И. Ленина 85,"
 2",48.0,5,5,40625.0
"Кубанская, 17","
 2-к квартира, 58 м², 4/9 эт.
 ",4000000,р-н Центральный,25 июня 14:42,Кубанская,17,Кубанская 17,"
 2",58.0,4,9,68965.5172413793
" Качинцев, 108","
 2-к квартира, 50.8 м², 5/10 эт.
 ",2700000,р-н Дзержинский,,Качинцев,108,Качинцев 108,"
 2",50.8,5,10,53149.6062992126
" Сакко и Ванцетти, Минская, 218","
 2-к квартира, 45.3 м², 1/4 эт.
 ",777446,р-н Красноармейский,,Минская,218,Минская 218,"
 2",45.3,1,4,17162.16335540839
"Кузнецкая, 32","
 2-к квартира, 53.1 м², 7/9 эт.
 ",2990000,р-н Ворошиловский,,Кузнецкая,32,Кузнецкая 32,"
 2",53.1,7,9,56308.85122410546
" Сухова, 17","
 2-к квартира, 52 м², 5/9 эт.
 ",2500000,р-н Советский,25 июня 18:46,Сухова,17,Сухова 17,"
 2",52.0,5,9,48076.92307692308
" Фадеева, 23","
 2-к квартира, 43.5 м², 4/5 эт.
 ",1850000,р-н Красноармейский,1 июля 11:54,Фадеева,23,Фадеева 23,"
 2",43.5,4,5,42528.73563218391
"Университетскийпр-кт, 49","
 2-к квартира, 52 м², 2/9 эт.
 ",2399999,р-н Советский,10 июля 13:11,Университетскийпр-кт,49,Университетскийпр-кт 49,"
 2",52.0,2,9,46153.82692307692
"Депутатская, 1","
 2-к квартира, 47 м², 4/5 эт.
 ",1710000,р-н Краснооктябрьский,7 июля 17:14,Депутатская,1,Депутатская 1,"
 2",47.0,4,5,36382.97872340425
"Ополченская, 11","
 2-к квартира, 36.8 м², 2/4 эт.
 ",1650000,р-н Тракторозаводский,8 июля 11:07,Ополченская,11,Ополченская 11,"
 2",36.8,2,4,44836.956521739135
"Волгоград, Пархоменко, 2А","
 2-к квартира, 51.7 м², 9/16 эт.
 ",3251000,р-н Центральный,3 июля 22:27,Пархоменко,2,Пархоменко 2,"
 2",51.7,9,16,62882.01160541586
"Грушевская, 12","
 2-к квартира, 105 м², 12/16 эт.
 ",7240000,р-н Ворошиловский,3 июля 18:13,Грушевская,12,Грушевская 12,"
 2",105.0,12,16,68952.38095238095
" Николая Отрады, 40","
 2-к квартира, 52 м², 7/9 эт.
 ",2500000,р-н Тракторозаводский,3 июля 18:14,Николая Отрады,40,Николая Отрады 40,"
 2",52.0,7,9,48076.92307692308
" Кузнецова, 34","
 2-к квартира, 49.7 м², 3/4 эт.
 ",1860000,р-н Краснооктябрьский,24 июня 16:09,Кузнецова,34,Кузнецова 34,"
 2",49.7,3,4,37424.54728370221
"Селенгинская, 11","
 2-к квартира, 80 м², 24/24 эт.
 ",5500000,р-н Центральный,28 июня 14:30,Селенгинская,11,Селенгинская 11,"
 2",80.0,24,24,68750.0
" Курчатова, 18","
 2-к квартира, 55 м², 12/14 эт.
 ",2300000,р-н Кировский,2 июля 17:08,Курчатова,18,Курчатова 18,"
 2",55.0,12,14,41818.181818181816
