iter	Passed	Remaining
3231	23716	12973
3232	23723	12966
3233	23729	12958
3234	23736	12950
3235	23743	12942
3236	23751	12936
3237	23758	12928
3238	23765	12920
3239	23772	12913
3240	23777	12905
3241	23785	12897
3242	23801	12895
3243	23819	12893
3244	23832	12889
3245	23839	12881
3246	23850	12876
3247	23858	12869
3248	23865	12862
3249	23872	12854
3250	23879	12847
3251	23887	12839
3252	23892	12831
3253	23899	12823
3254	23906	12816
3255	23915	12810
3256	23923	12803
3257	23930	12795
3258	23944	12791
3259	23959	12788
3260	23967	12780
3261	23975	12773
3262	23983	12767
3263	23991	12760
3264	23998	12752
3265	24005	12745
3266	24012	12737
3267	24019	12730
3268	24028	12723
3269	24034	12715
3270	24042	12708
3271	24049	12701
3272	24056	12693
3273	24065	12686
3274	24072	12679
3275	24080	12672
3276	24095	12669
3277	24114	12667
3278	24122	12660
3279	24135	12656
3280	24142	12648
3281	24149	12641
3282	24157	12634
3283	24164	12626
3284	24170	12618
3285	24177	12611
3286	24190	12606
3287	24196	12598
3288	24204	12591
3289	24212	12584
3290	24219	12577
3291	24226	12569
3292	24233	12562
3293	24241	12555
3294	24249	12547
3295	24255	12540
3296	24263	12532
3297	24268	12524
3298	24281	12520
3299	24289	12512
3300	24296	12505
3301	24303	12497
3302	24311	12490
3303	24319	12483
3304	24325	12475
3305	24333	12468
3306	24341	12461
3307	24347	12453
3308	24354	12445
3309	24361	12438
3310	24369	12431
3311	24376	12423
3312	24384	12416
3313	24391	12409
3314	24398	12401
3315	24404	12393
3316	24412	12386
3317	24420	12379
3318	24428	12372
3319	24435	12365
3320	24442	12357
3321	24449	12349
3322	24456	12342
3323	24461	12334
3324	24469	12326
3325	24476	12319
3326	24487	12313
3327	24494	12305
3328	24501	12298
3329	24508	12290
3330	24515	12283
3331	24522	12275
3332	24529	12268
3333	24534	12260
3334	24541	12252
3335	24548	12244
3336	24554	12236
3337	24563	12230
3338	24571	12223
3339	24578	12215
3340	24586	12208
3341	24593	12200
3342	24601	12193
3343	24613	12189
3344	24628	12185
3345	24636	12178
3346	24646	12172
3347	24653	12164
3348	24659	12156
3349	24666	12149
3350	24672	12141
3351	24680	12134
3352	24687	12126
3353	24694	12119
3354	24701	12111
3355	24707	12103
3356	24714	12095
3357	24720	12088
3358	24728	12080
3359	24733	12072
3360	24741	12065
3361	24748	12057
3362	24756	12050
3363	24763	12043
3364	24771	12036
3365	24777	12028
3366	24784	12020
3367	24792	12013
3368	24798	12005
3369	24803	11997
3370	24810	11989
3371	24818	11982
3372	24825	11974
3373	24833	11967
3374	24841	11960
3375	24848	11953
3376	24853	11944
3377	24861	11937
3378	24868	11929
3379	24874	11922
3380	24882	11915
3381	24889	11907
3382	24897	11900
3383	24904	11892
3384	24912	11885
3385	24919	11878
3386	24928	11871
3387	24934	11863
3388	24942	11856
3389	24950	11849
3390	24957	11841
3391	24964	11834
3392	24971	11826
3393	24978	11819
3394	24985	11811
3395	24992	11804
3396	24999	11796
3397	25007	11789
3398	25014	11782
3399	25021	11774
3400	25029	11767
3401	25037	11760
3402	25044	11753
3403	25051	11745
3404	25059	11738
3405	25065	11730
3406	25073	11723
3407	25081	11716
3408	25089	11709
3409	25105	11706
3410	25113	11699
3411	25122	11692
3412	25129	11684
3413	25135	11677
3414	25147	11671
3415	25153	11663
3416	25161	11656
3417	25171	11650
3418	25180	11643
3419	25188	11637
3420	25196	11629
3421	25203	11622
3422	25211	11615
3423	25219	11607
3424	25226	11600
3425	25240	11595
3426	25257	11593
3427	25271	11589
3428	25278	11581
3429	25285	11573
3430	25292	11566
3431	25299	11558
3432	25307	11551
3433	25315	11544
3434	25322	11537
3435	25330	11530
3436	25337	11522
3437	25344	11515
3438	25351	11507
3439	25357	11499
3440	25365	11492
3441	25370	11484
3442	25378	11476
3443	25386	11469
3444	25393	11462
3445	25400	11454
3446	25408	11447
3447	25414	11439
3448	25421	11432
3449	25428	11424
3450	25435	11416
3451	25447	11411
3452	25459	11406
3453	25474	11402
3454	25490	11398
3455	25506	11395
3456	25520	11390
3457	25527	11383
3458	25533	11375
3459	25540	11367
3460	25546	11359
3461	25553	11352
3462	25561	11344
3463	25568	11337
3464	25576	11330
3465	25583	11323
3466	25590	11315
3467	25596	11307
3468	25603	11299
3469	25610	11292
3470	25615	11283
3471	25622	11276
3472	25629	11268
3473	25637	11261
3474	25645	11254
3475	25652	11247
3476	25659	11239
3477	25666	11231
3478	25673	11224
3479	25680	11216
3480	25688	11209
3481	25695	11202
3482	25703	11194
3483	25710	11187
3484	25719	11180
3485	25726	11173
3486	25734	11166
3487	25742	11158
3488	25749	11151
3489	25757	11144
3490	25773	11140
3491	25782	11134
3492	25790	11126
3493	25797	11119
3494	25804	11111
3495	25810	11103
3496	25818	11096
3497	25826	11089
3498	25833	11082
3499	25841	11074
3500	25848	11067
3501	25856	11060
3502	25863	11052
3503	25871	11045
3504	25881	11039
3505	25889	11032
3506	25897	11024
3507	25904	11017
3508	25916	11011
3509	25930	11007
3510	25945	11003
3511	25958	10998
3512	25973	10994
3513	25986	10989
3514	25994	10982
3515	26001	10974
3516	26008	10966
3517	26014	10959
3518	26027	10953
3519	26042	10949
3520	26049	10941
3521	26056	10934
3522	26064	10927
3523	26071	10919
3524	26077	10912
3525	26085	10904
3526	26092	10897
3527	26099	10889
3528	26106	10882
3529	26114	10874
3530	26121	10867
3531	26127	10859
3532	26135	10852
3533	26142	10844
3534	26149	10836
3535	26158	10830
3536	26167	10823
3537	26174	10815
3538	26181	10808
3539	26188	10800
3540	26196	10793
3541	26203	10786
3542	26211	10778
3543	26217	10771
3544	26225	10764
3545	26233	10756
3546	26240	10749
3547	26248	10742
3548	26256	10735
3549	26264	10727
3550	26272	10720
3551	26279	10713
3552	26286	10705
3553	26295	10698
3554	26303	10691
3555	26310	10684
3556	26318	10676
3557	26325	10669
3558	26333	10662
3559	26338	10653
3560	26346	10646
3561	26354	10639
3562	26361	10632
3563	26369	10624
3564	26377	10617
3565	26385	10610
3566	26393	10603
3567	26401	10596
3568	26407	10588
3569	26414	10580
3570	26422	10573
3571	26430	10566
3572	26439	10559
3573	26446	10551
3574	26453	10544
3575	26460	10536
3576	26467	10529
3577	26476	10522
3578	26484	10515
3579	26491	10507
3580	26499	10500
3581	26506	10492
3582	26514	10485
3583	26521	10478
3584	26528	10470
3585	26535	10463
3586	26542	10455
3587	26550	10448
3588	26557	10440
3589	26564	10433
3590	26571	10426
3591	26579	10418
3592	26586	10411
3593	26594	10403
3594	26600	10396
3595	26608	10388
3596	26616	10381
3597	26623	10374
3598	26630	10366
3599	26637	10359
3600	26644	10351
3601	26652	10344
3602	26659	10336
3603	26667	10329
3604	26674	10321
3605	26681	10314
3606	26688	10306
3607	26696	10299
3608	26702	10291
3609	26709	10284
3610	26717	10276
3611	26724	10269
3612	26732	10262
3613	26739	10254
3614	26747	10247
3615	26754	10240
3616	26761	10232
3617	26768	10224
3618	26774	10217
3619	26782	10209
3620	26789	10202
3621	26796	10194
3622	26804	10187
3623	26811	10180
3624	26818	10172
3625	26826	10165
3626	26832	10157
3627	26840	10150
3628	26857	10146
3629	26870	10141
3630	26886	10137
3631	26893	10129
3632	26901	10122
3633	26910	10115
3634	26917	10108
3635	26924	10100
3636	26931	10093
3637	26940	10086
3638	26947	10078
3639	26955	10071
3640	26962	10063
3641	26969	10056
3642	26976	10048
3643	26982	10040
3644	26990	10033
3645	26996	10025
3646	27004	10018
3647	27010	10010
3648	27017	10003
3649	27025	9995
3650	27033	9988
3651	27039	9980
3652	27047	9973
3653	27053	9965
3654	27060	9957
3655	27067	9950
3656	27074	9942
3657	27081	9935
3658	27088	9927
3659	27095	9920
3660	27102	9912
3661	27109	9905
3662	27116	9897
3663	27124	9890
3664	27131	9882
3665	27140	9876
3666	27148	9868
3667	27155	9861
3668	27162	9853
3669	27171	9846
3670	27177	9839
3671	27183	9831
3672	27190	9823
3673	27198	9816
3674	27205	9808
3675	27212	9801
3676	27220	9793
3677	27228	9786
3678	27238	9780
3679	27248	9773
3680	27257	9767
3681	27264	9759
3682	27271	9751
3683	27277	9744
3684	27285	9736
3685	27293	9729
3686	27300	9722
3687	27308	9714
3688	27316	9707
3689	27324	9700
3690	27332	9693
3691	27339	9685
3692	27345	9678
3693	27352	9670
3694	27359	9662
3695	27366	9655
3696	27372	9647
3697	27377	9639
3698	27384	9631
3699	27392	9624
3700	27399	9616
3701	27406	9609
3702	27413	9601
3703	27421	9594
3704	27428	9587
3705	27435	9579
3706	27443	9572
3707	27449	9564
3708	27457	9557
3709	27464	9549
3710	27470	9541
3711	27477	9534
3712	27485	9526
3713	27489	9518
3714	27498	9511
3715	27505	9504
3716	27512	9496
3717	27518	9488
3718	27525	9481
3719	27532	9473
3720	27540	9466
3721	27547	9458
3722	27555	9451
3723	27562	9444
3724	27570	9437
3725	27578	9429
3726	27584	9421
3727	27592	9414
3728	27599	9406
3729	27605	9399
3730	27613	9391
3731	27621	9384
3732	27629	9377
3733	27637	9370
3734	27645	9363
3735	27652	9355
3736	27659	9348
3737	27666	9340
3738	27673	9332
3739	27680	9325
3740	27688	9318
3741	27697	9311
3742	27704	9303
3743	27710	9296
3744	27717	9288
3745	27725	9281
3746	27731	9273
3747	27738	9265
3748	27745	9258
3749	27753	9251
3750	27759	9243
3751	27767	9236
3752	27774	9228
3753	27782	9221
3754	27789	9213
3755	27796	9206
3756	27803	9198
3757	27811	9191
3758	27817	9183
3759	27825	9176
3760	27832	9168
3761	27838	9161
3762	27846	9153
3763	27853	9146
3764	27860	9138
3765	27870	9132
3766	27877	9124
3767	27885	9117
3768	27892	9110
3769	27898	9102
3770	27906	9094
3771	27921	9089
3772	27931	9083
3773	27940	9076
3774	27949	9069
3775	27957	9062
3776	27964	9054
3777	27972	9047
3778	27979	9040
3779	27986	9032
3780	27994	9025
3781	28001	9018
3782	28009	9010
3783	28017	9003
3784	28027	8996
3785	28033	8989
3786	28041	8981
3787	28048	8974
3788	28056	8967
3789	28064	8959
3790	28071	8952
3791	28079	8945
3792	28085	8937
3793	28091	8929
3794	28098	8922
3795	28107	8914
3796	28118	8908
3797	28130	8902
3798	28138	8895
3799	28147	8888
3800	28153	8880
3801	28163	8874
3802	28172	8867
3803	28180	8860
3804	28187	8852
3805	28194	8845
3806	28203	8838
3807	28210	8830
3808	28218	8823
3809	28226	8816
3810	28233	8808
3811	28240	8800
3812	28246	8793
3813	28252	8785
3814	28260	8778
3815	28268	8771
3816	28276	8763
3817	28284	8756
3818	28291	8749
3819	28298	8741
3820	28305	8733
3821	28312	8726
3822	28319	8718
3823	28326	8711
3824	28333	8703
3825	28341	8696
3826	28348	8689
3827	28361	8683
3828	28375	8677
3829	28392	8673
3830	28402	8666
3831	28413	8660
3832	28422	8653
3833	28428	8645
3834	28435	8638
3835	28440	8629
3836	28447	8622
3837	28454	8615
3838	28461	8607
3839	28468	8599
3840	28476	8592
3841	28485	8585
3842	28491	8577
3843	28498	8570
3844	28505	8562
3845	28511	8554
3846	28519	8547
3847	28526	8540
3848	28533	8532
3849	28540	8525
3850	28547	8517
3851	28554	8510
3852	28561	8502
3853	28569	8495
3854	28577	8487
3855	28586	8481
3856	28595	8474
3857	28608	8468
3858	28625	8463
3859	28639	8458
3860	28652	8452
3861	28659	8445
3862	28667	8437
3863	28674	8430
3864	28682	8422
3865	28689	8415
3866	28697	8408
3867	28704	8400
3868	28712	8393
3869	28720	8386
3870	28727	8378
3871	28733	8370
3872	28740	8363
3873	28747	8355
3874	28754	8348
3875	28763	8341
3876	28770	8333
3877	28778	8326
3878	28785	8318
3879	28795	8312
3880	28802	8304
3881	28809	8297
3882	28816	8289
3883	28825	8282
3884	28832	8275
3885	28841	8267
3886	28849	8260
3887	28856	8253
3888	28863	8245
3889	28870	8238
3890	28877	8230
3891	28885	8223
3892	28892	8215
3893	28899	8208
3894	28907	8200
3895	28915	8193
3896	28922	8186
3897	28929	8178
3898	28937	8171
3899	28946	8164
3900	28953	8156
3901	28961	8149
3902	28967	8141
3903	28974	8134
3904	28981	8126
3905	28989	8119
3906	28995	8111
3907	29001	8103
3908	29008	8096
3909	29016	8088
3910	29024	8081
3911	29031	8074
3912	29041	8067
3913	29056	8062
3914	29073	8057
3915	29085	8051
3916	29096	8044
3917	29108	8038
3918	29115	8031
3919	29124	8024
3920	29132	8016
3921	29139	8009
3922	29147	8001
3923	29154	7994
3924	29160	7986
3925	29168	7979
3926	29176	7972
3927	29183	7964
3928	29191	7957
3929	29199	7949
3930	29206	7942
3931	29213	7935
3932	29227	7929
3933	29235	7922
3934	29242	7914
3935	29250	7907
3936	29258	7899
3937	29265	7892
3938	29270	7884
3939	29277	7876
3940	29284	7869
3941	29291	7861
3942	29298	7854
3943	29305	7846
3944	29312	7838
3945	29318	7831
3946	29331	7825
3947	29346	7819
3948	29356	7813
3949	29365	7806
3950	29372	7798
3951	29380	7791
3952	29387	7783
3953	29395	7776
3954	29402	7768
3955	29409	7761
3956	29417	7754
3957	29425	7746
3958	29433	7739
3959	29444	7732
3960	29457	7727
3961	29469	7720
3962	29476	7713
3963	29484	7705
3964	29495	7699
3965	29502	7691
3966	29509	7684
3967	29516	7676
3968	29523	7669
3969	29530	7661
3970	29538	7654
3971	29545	7646
3972	29552	7639
3973	29559	7631
3974	29567	7624
3975	29575	7617
3976	29582	7609
3977	29590	7602
3978	29604	7596
3979	29618	7590
3980	29629	7584
3981	29638	7577
3982	29646	7569
3983	29653	7562
3984	29659	7554
3985	29665	7546
3986	29673	7539
3987	29679	7531
3988	29686	7523
3989	29693	7516
3990	29700	7508
3991	29706	7501
3992	29715	7493
3993	29721	7486
3994	29729	7478
3995	29737	7471
3996	29744	7463
3997	29751	7456
3998	29759	7449
3999	29766	7441
4000	29775	7434
4001	29781	7426
4002	29789	7419
4003	29796	7411
4004	29801	7403
4005	29808	7396
4006	29816	7388
4007	29824	7381
4008	29831	7374
4009	29839	7366
4010	29846	7359
4011	29853	7351
4012	29861	7344
4013	29868	7336
4014	29875	7329
4015	29882	7321
4016	29890	7314
4017	29898	7307
4018	29905	7299
4019	29913	7292
4020	29920	7284
4021	29934	7278
4022	29950	7273
4023	29969	7269
4024	29991	7265
4025	30006	7259
4026	30021	7253
4027	30037	7248
4028	30052	7242
4029	30061	7235
4030	30069	7228
4031	30075	7220
4032	30083	7213
4033	30094	7206
4034	30101	7198
4035	30109	7191
4036	30119	7184
4037	30126	7177
4038	30133	7169
4039	30141	7162
4040	30148	7154
4041	30155	7147
4042	30163	7139
4043	30170	7132
4044	30177	7124
4045	30183	7116
4046	30190	7109
4047	30197	7101
4048	30204	7094
4049	30211	7086
4050	30219	7079
4051	30226	7071
4052	30237	7065
4053	30252	7059
4054	30266	7053
4055	30279	7047
4056	30288	7040
4057	30295	7032
4058	30303	7025
4059	30310	7017
4060	30318	7010
4061	30325	7002
4062	30331	6995
4063	30340	6987
4064	30348	6980
4065	30355	6972
4066	30362	6965
4067	30369	6957
4068	30377	6950
4069	30385	6943
4070	30392	6935
4071	30400	6928
4072	30408	6920
4073	30416	6913
4074	30423	6905
4075	30431	6898
4076	30438	6891
4077	30445	6883
4078	30452	6875
4079	30459	6868
4080	30467	6861
4081	30474	6853
4082	30482	6846
4083	30489	6838
4084	30499	6831
4085	30507	6824
4086	30514	6816
4087	30521	6809
4088	30529	6801
4089	30534	6793
4090	30541	6786
4091	30548	6778
4092	30556	6771
4093	30563	6763
4094	30570	6756
4095	30577	6748
4096	30584	6740
4097	30590	6733
4098	30597	6725
4099	30604	6718
4100	30611	6710
4101	30617	6702
4102	30623	6694
4103	30629	6687
4104	30636	6679
4105	30645	6672
4106	30652	6664
4107	30659	6657
4108	30666	6649
4109	30672	6642
4110	30680	6634
4111	30687	6627
4112	30695	6619
4113	30703	6612
4114	30711	6604
4115	30719	6597
4116	30727	6590
4117	30736	6583
4118	30743	6575
4119	30751	6568
4120	30758	6560
4121	30766	6553
4122	30774	6545
4123	30781	6538
4124	30789	6531
4125	30796	6523
4126	30804	6516
4127	30812	6508
4128	30820	6501
4129	30827	6493
4130	30835	6486
4131	30842	6479
4132	30849	6471
4133	30857	6464
4134	30863	6456
4135	30870	6448
4136	30877	6441
4137	30885	6433
4138	30893	6426
4139	30901	6419
4140	30909	6411
4141	30919	6404
4142	30924	6396
4143	30930	6389
4144	30937	6381
4145	30944	6374
4146	30952	6366
4147	30960	6359
4148	30971	6352
4149	30984	6346
4150	30999	6340
4151	31007	6332
4152	31014	6325
4153	31022	6317
4154	31029	6310
4155	31039	6303
4156	31046	6295
4157	31053	6288
4158	31060	6280
4159	31066	6273
4160	31073	6265
4161	31082	6258
4162	31091	6251
4163	31097	6243
4164	31106	6236
4165	31113	6228
4166	31120	6221
4167	31128	6213
4168	31137	6206
4169	31142	6198
4170	31149	6191
4171	31156	6183
4172	31165	6176
4173	31172	6168
4174	31180	6161
4175	31187	6153
4176	31198	6147
4177	31205	6139
4178	31211	6131
4179	31217	6124
4180	31225	6116
4181	31232	6109
4182	31240	6101
4183	31247	6094
4184	31254	6086
4185	31262	6079
4186	31270	6071
4187	31277	6064
4188	31282	6056
4189	31290	6048
4190	31297	6041
4191	31305	6034
4192	31312	6026
4193	31321	6019
4194	31328	6011
4195	31336	6004
4196	31344	5997
4197	31351	5989
4198	31358	5982
4199	31367	5974
4200	31375	5967
4201	31385	5960
4202	31407	5955
4203	31428	5950
4204	31443	5944
4205	31466	5940
4206	31488	5935
4207	31509	5930
4208	31524	5924
4209	31544	5919
4210	31560	5913
4211	31581	5908
4212	31602	5903
4213	31622	5898
4214	31649	5894
4215	31665	5888
4216	31683	5882
4217	31696	5876
4218	31708	5869
4219	31714	5862
4220	31727	5855
4221	31736	5848
4222	31743	5840
4223	31750	5833
4224	31758	5825
4225	31764	5817
4226	31771	5810
4227	31777	5802
4228	31785	5794
4229	31792	5787
4230	31799	5779
4231	31807	5772
4232	31818	5765
4233	31829	5758
4234	31835	5750
4235	31842	5743
4236	31850	5735
4237	31856	5727
4238	31864	5720
4239	31872	5713
4240	31879	5705
4241	31886	5697
4242	31894	5690
4243	31900	5682
4244	31907	5674
4245	31913	5667
4246	31921	5659
4247	31927	5652
4248	31936	5644
4249	31942	5636
4250	31950	5629
4251	31958	5621
4252	31979	5616
4253	31994	5610
4254	32008	5604
4255	32019	5597
4256	32027	5589
4257	32035	5582
4258	32042	5574
4259	32051	5567
4260	32058	5560
4261	32069	5553
4262	32076	5545
4263	32085	5538
4264	32093	5530
4265	32101	5523
4266	32109	5515
4267	32116	5508
4268	32124	5500
4269	32132	5493
4270	32140	5485
4271	32147	5478
4272	32156	5470
4273	32162	5463
4274	32170	5455
4275	32179	5448
4276	32187	5441
4277	32197	5433
4278	32204	5426
4279	32211	5418
4280	32218	5411
4281	32225	5403
4282	32234	5396
4283	32242	5388
4284	32249	5381
4285	32257	5373
4286	32267	5366
4287	32275	5359
4288	32283	5351
4289	32291	5344
4290	32299	5336
4291	32306	5329
4292	32314	5321
4293	32322	5314
4294	32329	5306
4295	32337	5299
4296	32345	5291
4297	32352	5284
4298	32360	5276
4299	32368	5269
4300	32376	5261
4301	32383	5254
4302	32392	5246
4303	32398	5239
4304	32406	5231
4305	32414	5224
4306	32422	5216
4307	32431	5209
4308	32439	5202
4309	32446	5194
4310	32454	5186
4311	32463	5179
4312	32470	5172
4313	32477	5164
4314	32485	5156
4315	32491	5149
4316	32498	5141
4317	32506	5134
4318	32514	5126
4319	32522	5119
4320	32529	5111
4321	32536	5104
4322	32544	5096
4323	32552	5089
4324	32559	5081
4325	32566	5073
4326	32573	5066
4327	32581	5058
4328	32588	5051
4329	32596	5043
4330	32604	5036
4331	32613	5029
4332	32620	5021
4333	32626	5013
4334	32633	5006
4335	32641	4998
4336	32647	4990
4337	32654	4983
4338	32661	4975
4339	32668	4968
4340	32676	4960
4341	32684	4953
4342	32692	4945
4343	32698	4937
4344	32705	4930
4345	32712	4922
4346	32719	4915
4347	32727	4907
4348	32734	4899
4349	32740	4892
4350	32748	4884
4351	32756	4877
4352	32764	4869
4353	32772	4862
4354	32779	4854
4355	32785	4847
4356	32793	4839
4357	32800	4831
4358	32807	4824
4359	32814	4816
4360	32822	4809
4361	32827	4801
4362	32834	4793
4363	32842	4786
4364	32849	4778
4365	32856	4771
4366	32863	4763
4367	32870	4756
4368	32878	4748
4369	32886	4741
4370	32893	4733
4371	32900	4725
4372	32906	4718
4373	32913	4710
4374	32920	4702
4375	32927	4695
4376	32935	4687
4377	32943	4680
4378	32950	4672
4379	32957	4665
4380	32964	4657
4381	32972	4650
4382	32979	4642
4383	32988	4635
4384	32995	4627
4385	33002	4620
4386	33010	4612
4387	33017	4604
4388	33025	4597
4389	33032	4589
4390	33043	4582
4391	33051	4575
4392	33058	4567
4393	33068	4560
4394	33075	4553
4395	33085	4545
4396	33093	4538
4397	33100	4530
4398	33106	4523
4399	33113	4515
4400	33120	4507
4401	33127	4500
4402	33134	4492
4403	33140	4484
4404	33147	4477
4405	33153	4469
4406	33161	4462
4407	33167	4454
4408	33175	4447
4409	33182	4439
4410	33188	4431
4411	33194	4423
4412	33200	4416
4413	33208	4408
4414	33215	4401
4415	33222	4393
4416	33228	4385
4417	33235	4378
4418	33241	4370
4419	33249	4363
4420	33256	4355
4421	33264	4347
4422	33271	4340
4423	33277	4332
4424	33284	4325
4425	33290	4317
4426	33296	4309
4427	33303	4302
4428	33310	4294
4429	33317	4286
4430	33331	4280
4431	33349	4273
4432	33366	4267
4433	33377	4260
4434	33383	4252
4435	33391	4245
4436	33398	4237
4437	33405	4230
4438	33411	4222
4439	33416	4214
4440	33422	4206
4441	33429	4199
4442	33436	4191
4443	33443	4184
4444	33451	4176
4445	33458	4169
4446	33466	4161
4447	33474	4154
4448	33482	4146
4449	33489	4139
4450	33497	4131
4451	33505	4124
4452	33512	4116
4453	33518	4108
4454	33526	4101
4455	33534	4093
4456	33542	4086
4457	33549	4078
4458	33556	4071
4459	33564	4063
4460	33572	4056
4461	33579	4048
4462	33586	4041
4463	33593	4033
4464	33600	4026
4465	33608	4018
4466	33616	4011
4467	33623	4003
4468	33630	3995
4469	33637	3988
4470	33645	3980
4471	33655	3973
4472	33672	3967
4473	33680	3959
4474	33687	3952
4475	33695	3944
4476	33703	3937
4477	33709	3929
4478	33721	3922
4479	33736	3915
4480	33753	3909
4481	33770	3902
4482	33786	3896
4483	33799	3889
4484	33812	3882
4485	33822	3875
4486	33830	3867
4487	33838	3860
4488	33846	3852
4489	33852	3845
4490	33858	3837
4491	33866	3829
4492	33872	3822
4493	33879	3814
4494	33886	3807
4495	33893	3799
4496	33902	3792
4497	33909	3784
4498	33916	3776
4499	33926	3769
4500	33933	3762
4501	33941	3754
4502	33949	3747
4503	33959	3739
4504	33973	3732
4505	33983	3725
4506	33990	3718
4507	33997	3710
4508	34005	3702
4509	34014	3695
4510	34027	3688
4511	34044	3682
4512	34060	3675
4513	34067	3667
4514	34073	3660
4515	34080	3652
4516	34087	3644
4517	34094	3637
4518	34100	3629
4519	34107	3622
4520	34116	3614
4521	34123	3607
4522	34136	3600
4523	34143	3592
4524	34151	3584
4525	34158	3577
4526	34166	3569
4527	34173	3562
4528	34180	3554
4529	34188	3547
4530	34195	3539
4531	34203	3532
4532	34210	3524
4533	34217	3516
4534	34224	3509
4535	34232	3501
4536	34239	3494
4537	34246	3486
4538	34253	3478
4539	34260	3471
4540	34267	3463
4541	34276	3456
4542	34283	3448
4543	34290	3441
4544	34297	3433
4545	34305	3426
4546	34313	3418
4547	34320	3410
4548	34329	3403
4549	34336	3395
4550	34343	3388
4551	34351	3380
4552	34358	3373
4553	34365	3365
4554	34373	3358
4555	34381	3350
4556	34388	3343
4557	34395	3335
4558	34402	3327
4559	34408	3320
4560	34416	3312
4561	34424	3305
4562	34431	3297
4563	34436	3289
4564	34444	3282
4565	34451	3274
4566	34457	3266
4567	34464	3259
4568	34471	3251
4569	34478	3244
4570	34487	3236
4571	34494	3229
4572	34501	3221
4573	34508	3213
4574	34515	3206
4575	34522	3198
4576	34529	3191
4577	34535	3183
4578	34543	3175
4579	34550	3168
4580	34556	3160
4581	34562	3153
4582	34570	3145
4583	34579	3138
4584	34585	3130
4585	34593	3122
4586	34601	3115
4587	34609	3107
4588	34616	3100
4589	34623	3092
4590	34630	3085
4591	34638	3077
4592	34645	3070
4593	34652	3062
4594	34660	3054
4595	34668	3047
4596	34676	3039
4597	34683	3032
4598	34691	3024
4599	34700	3017
4600	34708	3009
4601	34715	3002
4602	34723	2994
4603	34730	2987
4604	34737	2979
4605	34745	2972
4606	34752	2964
4607	34760	2957
4608	34766	2949
4609	34773	2941
4610	34778	2934
4611	34785	2926
4612	34792	2918
4613	34802	2911
4614	34809	2903
4615	34817	2896
4616	34824	2888
4617	34831	2881
4618	34840	2873
4619	34847	2866
4620	34854	2858
4621	34861	2851
4622	34868	2843
4623	34876	2836
4624	34884	2828
4625	34891	2820
4626	34897	2813
4627	34905	2805
4628	34919	2798
4629	34934	2791
4630	34950	2784
4631	34960	2777
4632	34968	2770
4633	34975	2762
4634	34984	2754
4635	34992	2747
4636	34999	2739
4637	35006	2732
4638	35020	2725
4639	35027	2717
4640	35037	2710
4641	35044	2702
4642	35051	2695
4643	35059	2687
4644	35066	2679
4645	35072	2672
4646	35079	2664
4647	35087	2657
4648	35095	2649
4649	35102	2642
4650	35110	2634
4651	35118	2627
4652	35125	2619
4653	35133	2611
4654	35139	2604
4655	35146	2596
4656	35153	2589
4657	35159	2581
4658	35166	2573
4659	35174	2566
4660	35181	2558
4661	35188	2551
4662	35194	2543
4663	35202	2536
4664	35208	2528
4665	35216	2520
4666	35222	2513
4667	35229	2505
4668	35236	2498
4669	35243	2490
4670	35251	2482
4671	35258	2475
4672	35265	2467
4673	35271	2460
4674	35279	2452
4675	35286	2445
4676	35294	2437
4677	35302	2429
4678	35309	2422
4679	35316	2414
4680	35324	2407
4681	35332	2399
4682	35339	2392
4683	35345	2384
4684	35354	2377
4685	35362	2369
4686	35371	2362
4687	35378	2354
4688	35386	2347
4689	35393	2339
4690	35400	2331
4691	35408	2324
4692	35415	2316
4693	35422	2309
4694	35429	2301
4695	35436	2293
4696	35442	2286
4697	35448	2278
4698	35455	2271
4699	35462	2263
4700	35470	2256
4701	35477	2248
4702	35485	2240
4703	35491	2233
4704	35499	2225
4705	35507	2218
4706	35513	2210
4707	35521	2203
4708	35529	2195
4709	35537	2188
4710	35543	2180
4711	35551	2172
4712	35559	2165
4713	35565	2157
4714	35573	2150
4715	35580	2142
4716	35586	2135
4717	35594	2127
4718	35601	2119
4719	35609	2112
4720	35617	2104
4721	35623	2097
4722	35630	2089
4723	35636	2082
4724	35644	2074
4725	35651	2066
4726	35658	2059
4727	35666	2051
4728	35672	2044
4729	35679	2036
4730	35689	2029
4731	35704	2022
4732	35715	2014
4733	35723	2007
4734	35730	1999
4735	35738	1992
4736	35745	1984
4737	35753	1977
4738	35761	1969
4739	35768	1962
4740	35775	1954
4741	35784	1946
4742	35791	1939
4743	35798	1931
4744	35805	1924
4745	35813	1916
4746	35821	1909
4747	35827	1901
4748	35834	1893
4749	35841	1886
4750	35848	1878
4751	35856	1871
4752	35864	1863
4753	35871	1856
4754	35879	1848
4755	35886	1841
4756	35896	1833
4757	35907	1826
4758	35915	1818
4759	35922	1811
4760	35930	1803
4761	35941	1796
4762	35947	1788
4763	35954	1781
4764	35962	1773
4765	35970	1766
4766	35978	1758
4767	35984	1750
4768	35990	1743
4769	36000	1735
4770	36008	1728
4771	36019	1720
4772	36027	1713
4773	36034	1705
4774	36041	1698
4775	36049	1690
4776	36057	1683
4777	36065	1675
4778	36073	1668
4779	36080	1660
4780	36087	1653
4781	36095	1645
4782	36102	1637
4783	36110	1630
4784	36117	1622
