iter	RMSE
3254	285838.3617
3255	285814.8712
3256	285783.5376
3257	285769.7627
3258	285726.2474
3259	285695.7728
3260	285645.0232
3261	285610.6362
3262	285572.5807
3263	285560.0517
3264	285531.0135
3265	285510.7667
3266	285471.78
3267	285439.6249
3268	285417.1681
3269	285400.5322
3270	285373.9331
3271	285332.0963
3272	285302.8182
3273	285270.7846
3274	285239.2916
3275	285209.4816
3276	285132.4085
3277	285113.4651
3278	285087.172
3279	285049.7885
3280	285016.2151
3281	284990.958
3282	284951.8869
3283	284933.8682
3284	284927.085
3285	284918.1088
3286	284879.3933
3287	284845.4326
3288	284825.3309
3289	284799.4835
3290	284786.1643
3291	284740.3061
3292	284720.8056
3293	284691.6225
3294	284663.46
3295	284638.0681
3296	284619.5154
3297	284593.5713
3298	284563.1607
3299	284521.6528
3300	284502.5575
3301	284482.6738
3302	284423.8048
3303	284386.4092
3304	284353.8744
3305	284338.9757
3306	284321.5558
3307	284305.0477
3308	284270.1019
3309	284219.2816
3310	284208.1284
3311	284187.5353
3312	284165.1775
3313	284108.4246
3314	284082.4909
3315	284065.5643
3316	284035.7703
3317	284001.3667
3318	283982.579
3319	283968.6696
3320	283966.0903
3321	283958.3946
3322	283947.5959
3323	283918.92
3324	283862.0251
3325	283819.2491
3326	283810.958
3327	283751.2042
3328	283742.9457
3329	283694.8567
3330	283672.4512
3331	283660.7326
3332	283614.0588
3333	283590.9066
3334	283582.6978
3335	283558.3366
3336	283554.1862
3337	283543.7687
3338	283533.9129
3339	283490.0536
3340	283467.5586
3341	283443.595
3342	283423.6401
3343	283415.0432
3344	283400.8776
3345	283356.8563
3346	283318.3128
3347	283289.3224
3348	283261.7538
3349	283218.1732
3350	283188.4395
3351	283159.7002
3352	283151.8216
3353	283115.274
3354	283098.3627
3355	283093.2601
3356	283071.8647
3357	283056.4707
3358	283032.4077
3359	283009.1724
3360	282984.7725
3361	282960.3752
3362	282918.7239
3363	282910.4701
3364	282867.4566
3365	282828.3209
3366	282800.7816
3367	282782.0259
3368	282753.9142
3369	282717.5233
3370	282657.2605
3371	282639.0456
3372	282616.8395
3373	282556.4536
3374	282527.3608
3375	282484.4259
3376	282482.1891
3377	282459.6257
3378	282443.0767
3379	282435.9192
3380	282420.5422
3381	282397.8087
3382	282366.9322
3383	282333.2955
3384	282309.8914
3385	282285.1409
3386	282246.1755
3387	282219.6744
3388	282208.9557
3389	282180.2252
3390	282176.3074
3391	282143.9197
3392	282109.7196
3393	282074.1675
3394	282051.949
3395	282038.1026
3396	281995.9162
3397	281980.0176
3398	281970.8104
3399	281941.063
3400	281883.3162
3401	281851.8177
3402	281791.3649
3403	281772.6209
3404	281744.6651
3405	281723.7508
3406	281694.9585
3407	281640.5186
3408	281612.3933
3409	281605.4769
3410	281578.8387
3411	281545.636
3412	281526.4614
3413	281505.9056
3414	281480.2183
3415	281460.2376
3416	281441.1265
3417	281411.1125
3418	281382.4086
3419	281343.8167
3420	281319.3646
3421	281292.1784
3422	281239.1211
3423	281225.8063
3424	281202.3988
3425	281162.751
3426	281156.6894
3427	281142.9805
3428	281087.7527
3429	281072.4401
3430	281043.1546
3431	281037.1205
3432	281022.1655
3433	280985.0198
3434	280970.4679
3435	280957.2887
3436	280930.4558
3437	280914.4844
3438	280871.5004
3439	280856.9696
3440	280841.1981
3441	280824.7373
3442	280796.0596
3443	280786.027
3444	280753.7372
3445	280733.8415
3446	280727.3906
3447	280674.7895
3448	280655.6061
3449	280642.5332
3450	280599.1543
3451	280588.1214
3452	280570.9381
3453	280556.5167
3454	280547.1604
3455	280514.0011
3456	280485.283
3457	280456.7955
3458	280400.357
3459	280360.3067
3460	280328.9401
3461	280272.3505
3462	280254.5929
3463	280245.172
3464	280217.6906
3465	280198.1292
3466	280155.8651
3467	280140.3198
3468	280114.6397
3469	280074.3277
3470	280036.0018
3471	279991.6765
3472	279976.5491
3473	279963.2378
3474	279948.2366
3475	279933.0668
3476	279901.7252
3477	279884.5584
3478	279867.3417
3479	279861.9132
3480	279841.5681
3481	279834.3994
3482	279821.1906
3483	279798.6437
3484	279778.0741
3485	279755.3356
3486	279744.9108
3487	279717.1774
3488	279686.4275
3489	279675.6871
3490	279656.0537
3491	279637.8923
3492	279614.7067
3493	279591.9847
3494	279550.9239
3495	279530.5869
3496	279500.2194
3497	279479.0613
3498	279424.4877
3499	279395.6575
3500	279372.7147
3501	279349.7976
3502	279301.858
3503	279278.1791
3504	279272.062
3505	279256.1569
3506	279246.7953
3507	279233.8484
3508	279223.5055
3509	279193.8943
3510	279180.2551
3511	279143.0362
3512	279133.005
3513	279123.9196
3514	279053.6539
3515	279045.7404
3516	279021.0667
3517	279009.658
3518	278979.0943
3519	278926.0902
3520	278895.3455
3521	278857.8897
3522	278848.0054
3523	278826.9242
3524	278818.027
3525	278799.0491
3526	278767.7557
3527	278734.2096
3528	278674.1704
3529	278651.7862
3530	278637.7177
3531	278628.7026
3532	278616.6633
3533	278588.1122
3534	278562.1897
3535	278520.8966
3536	278472.7209
3537	278464.9055
3538	278442.0184
3539	278427.0544
3540	278401.4863
3541	278352.6282
3542	278341.333
3543	278295.4427
3544	278249.2296
3545	278239.4689
3546	278234.8094
3547	278189.4832
3548	278149.3545
3549	278106.9574
3550	278081.7379
3551	278026.5588
3552	277975.9635
3553	277929.9137
3554	277894.2074
3555	277874.5199
3556	277848.8132
3557	277825.2782
3558	277808.6402
3559	277793.3516
3560	277767.7572
3561	277737.983
3562	277703.2374
3563	277681.8881
3564	277633.0852
3565	277598.0732
3566	277571.4008
3567	277556.3092
3568	277523.1898
3569	277501.9107
3570	277479.6953
3571	277448.876
3572	277419.7736
3573	277392.5354
3574	277371.4074
3575	277339.5819
3576	277314.1627
3577	277288.2015
3578	277263.7735
3579	277213.2032
3580	277188.9051
3581	277152.0464
3582	277121.8186
3583	277104.8045
3584	277087.3649
3585	277077.2157
3586	277026.913
3587	277009.5505
3588	276985.0488
3589	276950.6486
3590	276934.3438
3591	276921.0897
3592	276880.992
3593	276864.9711
3594	276835.2575
3595	276811.0803
3596	276794.4332
3597	276759.2905
3598	276732.9606
3599	276705.4088
3600	276700.499
3601	276681.4149
3602	276649.2161
3603	276632.0304
3604	276591.736
3605	276547.1753
3606	276531.6579
3607	276517.8768
3608	276495.0449
3609	276477.0318
3610	276465.6492
3611	276456.0187
3612	276436.686
3613	276397.6008
3614	276384.3368
3615	276361.4592
3616	276349.065
3617	276306.6983
3618	276293.9844
3619	276275.2998
3620	276248.6054
3621	276224.2521
3622	276191.3167
3623	276182.9767
3624	276171.3159
3625	276146.2047
3626	276142.565
3627	276130.838
3628	276116.7135
3629	276085.0777
3630	276031.9869
3631	276030.534
3632	276014.9265
3633	275995.7235
3634	275968.5191
3635	275956.7308
3636	275939.3069
3637	275915.3768
3638	275889.026
3639	275864.8257
3640	275838.0026
3641	275825.4414
3642	275819.2312
3643	275816.6759
3644	275797.5243
3645	275789.9721
3646	275780.5571
3647	275752.1745
3648	275729.6673
3649	275689.1381
3650	275678.2787
3651	275660.474
3652	275617.9072
3653	275585.3891
3654	275535.8197
3655	275526.193
3656	275508.9558
3657	275488.101
3658	275443.7183
3659	275396.5853
3660	275375.3897
3661	275363.4079
3662	275345.5127
3663	275305.3989
3664	275291.5425
3665	275267.1492
3666	275229.51
3667	275211.4092
3668	275161.1317
3669	275143.0741
3670	275104.9191
3671	275072.5074
3672	275049.0565
3673	275029.7197
3674	275009.1567
3675	275001.3744
3676	274966.8397
3677	274965.1903
3678	274948.4615
3679	274930.5425
3680	274893.8024
3681	274851.6816
3682	274805.3018
3683	274793.5643
3684	274760.8544
3685	274740.3584
3686	274720.2308
3687	274710.8048
3688	274688.2004
3689	274637.3008
3690	274580.4337
3691	274564.9297
3692	274550.859
3693	274540.5839
3694	274523.3065
3695	274516.4012
3696	274504.0956
3697	274476.3793
3698	274450.1549
3699	274442.4846
3700	274425.3269
3701	274420.9992
3702	274414.3103
3703	274361.5244
3704	274342.9581
3705	274328.589
3706	274320.0315
3707	274289.5812
3708	274254.4192
3709	274228.2559
3710	274189.1768
3711	274165.5172
3712	274113.797
3713	274102.3782
3714	274074.4144
3715	274050.16
3716	274016.219
3717	273978.8264
3718	273964.0545
3719	273958.0153
3720	273937.6066
3721	273915.5758
3722	273859.8948
3723	273808.7501
3724	273803.4706
3725	273757.0144
3726	273725.069
3727	273674.8949
3728	273654.6243
3729	273616.5191
3730	273593.9344
3731	273579.6609
3732	273566.833
3733	273533.2964
3734	273505.7803
3735	273454.4296
3736	273435.7016
3737	273417.9574
3738	273355.9527
3739	273330.0718
3740	273314.7878
3741	273265.4963
3742	273239.6423
3743	273199.4751
3744	273163.7415
3745	273139.6197
3746	273109.0141
3747	273077.0722
3748	273060.5059
3749	273053.0185
3750	273038.1622
3751	273020.7728
3752	273005.2207
3753	272956.8306
3754	272946.2167
3755	272900.9242
3756	272847.4385
3757	272835.4572
3758	272821.0678
3759	272801.2316
3760	272778.6824
3761	272773.1063
3762	272762.4336
3763	272738.0077
3764	272732.0088
3765	272711.1936
3766	272680.8751
3767	272664.8712
3768	272632.9455
3769	272617.7293
3770	272601.121
3771	272566.6008
3772	272549.0157
3773	272530.2327
3774	272505.4527
3775	272493.9394
3776	272479.1645
3777	272452.3025
3778	272443.2032
3779	272417.7692
3780	272413.6924
3781	272399.0379
3782	272338.8149
3783	272301.297
3784	272276.7682
3785	272256.3674
3786	272244.014
3787	272231.0502
3788	272189.8033
3789	272162.7052
3790	272090.7772
3791	272078.0967
3792	272022.1309
3793	272013.2293
3794	271991.0279
3795	271964.0959
3796	271951.2108
3797	271927.4175
3798	271904.2029
3799	271882.6383
3800	271851.0374
3801	271835.2485
3802	271802.1799
3803	271787.8895
3804	271780.2947
3805	271768.9755
3806	271754.1932
3807	271741.0534
3808	271704.7474
3809	271680.0391
3810	271670.5969
3811	271620.7721
3812	271571.9987
3813	271566.1301
3814	271515.2128
3815	271501.6188
3816	271485.0847
3817	271452.5755
3818	271444.9119
3819	271436.2672
3820	271416.7347
3821	271392.367
3822	271361.0345
3823	271342.3612
3824	271332.4122
3825	271319.6863
3826	271293.6403
3827	271278.4756
3828	271276.0913
3829	271252.551
3830	271236.9108
3831	271218.3693
3832	271203.0229
3833	271191.0347
3834	271175.1794
3835	271160.0167
3836	271148.7002
3837	271131.4955
3838	271078.4447
3839	271045.4955
3840	271029.9325
3841	271005.4608
3842	270982.7232
3843	270918.6053
3844	270903.4741
3845	270885.339
3846	270850.6512
3847	270810.4411
3848	270769.2146
3849	270740.5066
3850	270722.6823
3851	270683.3945
3852	270659.3903
3853	270649.5926
3854	270620.3519
3855	270575.4608
3856	270549.5135
3857	270510.8884
3858	270481.8797
3859	270459.9495
3860	270446.683
3861	270413.8376
3862	270355.6833
3863	270311.7228
3864	270305.0135
3865	270292.2214
3866	270282.5665
3867	270272.343
3868	270249.0136
3869	270219.214
3870	270215.3426
3871	270190.7429
3872	270168.7409
3873	270153.2366
3874	270137.7266
3875	270124.4531
3876	270099.5847
3877	270080.4128
3878	270069.4206
3879	270051.3345
3880	270048.8296
3881	270028.5643
3882	269994.6678
3883	269964.9066
3884	269937.5943
3885	269895.6917
3886	269876.911
3887	269847.2196
3888	269838.4613
3889	269824.661
3890	269803.1664
3891	269786.6422
3892	269745.6428
3893	269732.4682
3894	269711.276
3895	269694.4775
3896	269682.5048
3897	269678.7962
3898	269650.8622
3899	269626.4038
3900	269603.7179
3901	269565.0113
3902	269524.898
3903	269513.1766
3904	269457.9616
3905	269442.3421
3906	269424.386
3907	269399.6922
3908	269378.2232
3909	269343.8892
3910	269293.4639
3911	269270.2553
3912	269230.7562
3913	269190.5078
3914	269174.5434
3915	269169.2119
3916	269147.139
3917	269110.0848
3918	269051.0729
3919	269015.714
3920	268984.0008
3921	268960.087
3922	268928.288
3923	268909.88
3924	268880.9259
3925	268867.0498
3926	268850.1436
3927	268807.0489
3928	268773.9533
3929	268740.2918
3930	268720.1664
3931	268701.5461
3932	268691.6881
3933	268651.091
3934	268636.2374
3935	268619.5058
3936	268605.333
3937	268564.5132
3938	268542.743
3939	268536.656
3940	268517.9484
3941	268506.0494
3942	268487.0279
3943	268453.6449
3944	268434.432
3945	268411.126
3946	268381.6163
3947	268356.351
3948	268347.344
3949	268330.3274
3950	268306.6937
3951	268272.0358
3952	268247.1934
3953	268224.0969
3954	268199.0868
3955	268160.097
3956	268149.3312
3957	268123.17
3958	268103.1731
3959	268065.2725
3960	268037.0715
3961	268019.4267
3962	268010.406
3963	267992.0651
3964	267949.0059
3965	267939.9888
3966	267926.1787
3967	267903.0716
3968	267876.7146
3969	267861.529
3970	267836.992
3971	267824.4715
3972	267809.5493
3973	267790.9853
3974	267759.3256
3975	267731.7078
3976	267708.8414
3977	267686.0865
3978	267675.8542
3979	267649.0252
3980	267614.0724
3981	267603.1767
3982	267585.4585
3983	267558.5473
3984	267538.2141
3985	267519.1827
3986	267492.1036
3987	267474.6842
3988	267453.5023
3989	267423.4663
3990	267384.7058
3991	267355.6095
3992	267347.1094
3993	267316.5787
3994	267309.1692
3995	267266.5824
3996	267241.7224
3997	267227.7961
3998	267208.733
3999	267186.5801
4000	267158.6709
4001	267152.0519
4002	267141.3287
4003	267087.9834
4004	267056.776
4005	267026.1571
4006	267017.8509
4007	266993.1115
4008	266965.6911
4009	266941.8616
4010	266932.0305
4011	266912.4504
4012	266887.3793
4013	266877.8188
4014	266868.5971
4015	266825.5115
4016	266808.6121
4017	266783.845
4018	266766.9114
4019	266761.1806
4020	266753.8155
4021	266734.8995
4022	266717.5608
4023	266694.7861
4024	266634.9093
4025	266612.5601
4026	266590.6602
4027	266543.5312
4028	266530.5377
4029	266518.2988
4030	266504.3879
4031	266493.8958
4032	266477.8797
4033	266437.7657
4034	266401.3849
4035	266390.9734
4036	266375.9967
4037	266354.1388
4038	266324.0465
4039	266312.1246
4040	266305.7005
4041	266296.0979
4042	266282.9779
4043	266253.2659
4044	266224.3016
4045	266218.3947
4046	266210.2263
4047	266187.6097
4048	266149.9922
4049	266135.4733
4050	266090.4606
4051	266083.6665
4052	266072.85
4053	266054.6975
4054	266012.0207
4055	265994.8889
4056	265976.5987
4057	265947.0175
4058	265935.0223
4059	265919.4309
4060	265872.8715
4061	265859.888
4062	265839.2583
4063	265826.1111
4064	265780.6684
4065	265743.4353
4066	265710.3955
4067	265692.0519
4068	265662.581
4069	265644.1241
4070	265628.9232
4071	265606.9571
4072	265594.4821
4073	265544.1433
4074	265523.3553
4075	265493.4915
4076	265491.4792
4077	265486.6246
4078	265468.742
4079	265444.4841
4080	265414.0999
4081	265395.2452
4082	265391.1889
4083	265368.7314
4084	265347.6328
4085	265325.3961
4086	265309.0018
4087	265293.007
4088	265270.6403
4089	265249.2126
4090	265239.4877
4091	265202.7787
4092	265168.3149
4093	265147.8229
4094	265128.7919
4095	265109.3379
4096	265088.8211
4097	265047.7146
4098	265034.7159
4099	265007.1514
4100	264966.9119
4101	264947.7392
4102	264941.9729
4103	264939.1149
4104	264929.9468
4105	264881.9835
4106	264867.7019
4107	264830.1404
4108	264818.8956
4109	264793.6977
4110	264755.1487
4111	264752.347
4112	264730.7236
4113	264723.9524
4114	264703.1219
4115	264671.8092
4116	264653.6604
4117	264638.4496
4118	264623.2424
4119	264613.2059
4120	264595.5504
4121	264543.002
4122	264524.5457
4123	264497.9593
4124	264473.1519
4125	264458.7411
4126	264444.9466
4127	264430.2621
4128	264415.2057
4129	264405.8765
4130	264389.9188
4131	264376.1022
4132	264361.8216
4133	264331.4616
4134	264319.403
4135	264307.5468
4136	264264.1128
4137	264252.7147
4138	264242.9996
4139	264220.4096
4140	264207.5044
4141	264202.0476
4142	264189.3597
4143	264154.6211
4144	264149.2263
4145	264140.7423
4146	264128.214
4147	264107.3797
4148	264098.2063
4149	264089.4641
4150	264064.59
4151	264058.3238
4152	264049.6112
4153	264034.7999
4154	264021.8569
4155	263999.8834
4156	263985.7478
4157	263955.9245
4158	263933.9012
4159	263894.2298
4160	263890.9469
4161	263866.8331
4162	263858.4997
4163	263820.005
4164	263795.7908
4165	263775.7597
4166	263742.2608
4167	263722.3108
4168	263712.474
4169	263694.9754
4170	263673.4305
4171	263669.4603
4172	263646.0891
4173	263613.2485
4174	263575.1024
4175	263559.0919
4176	263535.118
4177	263517.5002
4178	263505.3083
4179	263498.9329
4180	263478.1636
4181	263414.8862
4182	263393.125
4183	263335.1957
4184	263312.4836
4185	263281.6335
4186	263266.0089
4187	263246.3202
4188	263215.5918
4189	263193.667
4190	263185.1191
4191	263155.9135
4192	263115.8741
4193	263098.1696
4194	263067.3596
4195	263051.7736
4196	263032.3612
4197	263024.5753
4198	263004.056
4199	262995.9921
4200	262988.8927
4201	262983.1588
4202	262965.2424
4203	262944.9621
4204	262925.6021
4205	262913.3928
4206	262884.8536
4207	262872.7999
4208	262859.938
4209	262819.354
4210	262800.7042
4211	262761.3748
4212	262750.0538
4213	262715.8149
4214	262700.6157
4215	262669.7844
4216	262658.735
4217	262637.6532
4218	262626.4241
4219	262618.8862
4220	262611.9216
4221	262605.6192
4222	262587.1913
4223	262566.7487
4224	262553.0003
4225	262529.0134
4226	262511.5953
4227	262497.2274
4228	262480.6132
4229	262469.5485
4230	262463.2387
4231	262446.428
4232	262429.7904
4233	262394.7044
4234	262383.0944
4235	262370.4201
4236	262353.3623
4237	262342.0882
4238	262316.926
4239	262299.9115
4240	262288.0546
4241	262270.2913
4242	262239.7656
4243	262223.6731
4244	262210.1955
4245	262182.8074
4246	262164.7591
4247	262137.9586
4248	262116.1404
4249	262073.4927
4250	262053.568
4251	262005.0019
4252	261998.4949
4253	261970.2325
4254	261956.235
4255	261939.619
4256	261922.5191
4257	261883.7834
4258	261873.819
4259	261853.5095
4260	261843.1342
4261	261825.0293
4262	261820.9593
4263	261797.9927
4264	261790.3329
4265	261779.9244
4266	261770.691
4267	261760.3807
4268	261733.4984
4269	261708.2302
4270	261681.0507
4271	261664.6151
4272	261641.8446
4273	261630.2103
4274	261613.4827
4275	261593.0004
4276	261584.331
4277	261576.478
4278	261554.9865
4279	261487.6118
4280	261464.5806
4281	261422.7312
4282	261382.2422
4283	261361.6177
4284	261322.4574
4285	261311.6767
4286	261304.6058
4287	261297.1287
4288	261273.8803
4289	261262.8663
4290	261250.139
4291	261243.6725
4292	261213.0271
4293	261197.015
4294	261188.9562
4295	261169.9501
4296	261141.8017
4297	261108.9121
4298	261060.2001
4299	261052.4414
4300	261040.6381
4301	261022.2911
4302	261007.6041
4303	260989.2193
4304	260974.2432
4305	260961.5236
4306	260943.8204
4307	260927.6931
4308	260909.4159
4309	260885.5687
4310	260850.1522
4311	260808.9237
4312	260801.2666
4313	260781.3454
4314	260767.1834
4315	260749.8584
4316	260701.1785
4317	260681.752
4318	260663.4169
4319	260633.0218
4320	260619.8368
4321	260598.8621
4322	260587.0737
4323	260566.0847
4324	260554.2981
4325	260540.3182
4326	260522.3904
4327	260511.2455
4328	260498.0454
4329	260486.022
4330	260466.7305
4331	260452.7261
4332	260413.4845
4333	260384.0186
4334	260367.3744
4335	260337.3894
4336	260327.5132
4337	260318.4184
4338	260287.4706
4339	260271.4721
4340	260225.7097
4341	260219.8443
4342	260216.5619
4343	260204.8938
4344	260184.2687
4345	260157.7793
4346	260145.8399
4347	260128.349
4348	260118.2489
4349	260105.8351
4350	260098.7131
4351	260082.5678
4352	260056.9296
4353	260041.3675
4354	260004.1339
4355	259970.7968
4356	259958.4042
4357	259938.6006
4358	259908.0773
4359	259891.7905
4360	259869.8024
4361	259860.8268
4362	259804.2756
4363	259789.1943
4364	259758.0252
4365	259747.8135
4366	259700.8067
4367	259676.7545
4368	259666.6219
4369	259644.8098
4370	259623.916
4371	259618.7719
4372	259612.6673
4373	259594.6495
4374	259577.1658
4375	259568.1391
4376	259547.4854
4377	259523.8019
4378	259505.0242
4379	259493.6318
4380	259445.8113
4381	259437.9306
4382	259423.4749
4383	259411.7365
4384	259375.7192
4385	259367.7876
4386	259342.152
4387	259325.3623
4388	259319.0733
4389	259289.5458
4390	259266.9788
4391	259259.8673
4392	259226.5942
4393	259216.5963
4394	259192.7827
4395	259179.0608
4396	259123.739
4397	259092.9969
4398	259072.9022
4399	259039.4048
4400	259003.7713
4401	258988.2573
4402	258947.3501
4403	258908.269
4404	258897.0891
4405	258878.7578
4406	258869.3694
4407	258840.8514
4408	258819.343
4409	258793.6815
4410	258770.0335
4411	258749.1265
4412	258706.6801
4413	258681.1574
4414	258658.6768
4415	258642.6707
4416	258619.0014
4417	258610.5882
4418	258602.3621
4419	258592.1726
4420	258565.2685
4421	258555.5393
4422	258533.5578
4423	258517.7842
4424	258506.5865
4425	258463.2154
4426	258450.6048
4427	258434.0595
4428	258402.5699
4429	258384.8336
4430	258351.3483
4431	258326.9704
4432	258303.6444
4433	258289.3539
4434	258270.401
4435	258252.2314
4436	258224.4084
4437	258217.4266
4438	258203.9603
4439	258193.2935
4440	258164.8442
4441	258148.1976
4442	258135.7549
4443	258099.5364
4444	258072.8401
4445	258059.324
4446	258051.8567
4447	258031.9867
4448	257995.4975
4449	257984.9723
4450	257968.1404
4451	257951.5276
4452	257937.6841
4453	257918.5338
4454	257908.6628
4455	257896.6161
4456	257882.3562
4457	257845.6736
4458	257805.7553
4459	257792.8154
4460	257756.0144
4461	257721.1774
4462	257701.4019
4463	257655.201
4464	257624.134
4465	257602.453
4466	257568.8218
4467	257547.9148
4468	257536.4032
4469	257519.0383
4470	257494.4572
4471	257456.8683
4472	257411.0335
4473	257402.5719
4474	257348.3991
4475	257328.2963
4476	257312.3918
4477	257291.9961
4478	257272.214
4479	257258.1018
4480	257231.25
4481	257205.7237
4482	257194.7028
4483	257171.1499
4484	257149.2257
4485	257134.6473
4486	257114.8101
4487	257111.01
4488	257096.9849
4489	257079.4799
4490	257076.9425
4491	257066.4654
4492	257038.3684
4493	257024.0174
4494	257001.9647
4495	256991.8305
4496	256972.4936
4497	256966.4905
4498	256931.7509
4499	256916.262
4500	256901.5205
4501	256881.2233
4502	256862.9374
4503	256860.3688
4504	256833.4623
4505	256814.7183
4506	256806.1168
4507	256782.7274
4508	256777.2431
4509	256763.1375
4510	256754.7412
4511	256718.6944
4512	256709.1902
4513	256693.364
4514	256680.939
4515	256653.5574
4516	256637.4131
4517	256621.8232
4518	256604.913
4519	256590.9485
4520	256582.9867
4521	256566.887
4522	256549.4856
4523	256529.7962
4524	256511.7522
4525	256478.9508
4526	256461.4191
4527	256429.5517
4528	256420.9086
4529	256400.9638
4530	256382.8434
4531	256357.8005
4532	256351.6977
4533	256332.847
4534	256324.5155
4535	256307.1347
4536	256296.0196
4537	256284.7029
4538	256268.5922
4539	256243.3057
4540	256231.6443
4541	256190.9813
4542	256177.0913
4543	256165.275
4544	256147.2466
4545	256129.5659
4546	256097.3632
4547	256085.2865
4548	256050.5315
4549	256010.1038
4550	255981.3003
4551	255956.7702
4552	255937.0993
4553	255920.1555
4554	255912.283
4555	255887.966
4556	255867.2791
4557	255853.6038
4558	255837.8265
4559	255825.7838
4560	255808.2835
4561	255789.8911
4562	255770.5633
4563	255727.8401
4564	255713.1131
4565	255695.3699
4566	255671.6213
4567	255661.4387
4568	255623.09
4569	255611.9765
4570	255603.3811
4571	255577.8249
4572	255569.039
4573	255550.3847
4574	255523.5932
4575	255520.2562
4576	255515.6616
4577	255505.8854
4578	255497.4604
4579	255481.76
4580	255473.5624
4581	255462.7913
4582	255429.1981
4583	255423.3583
4584	255411.1762
4585	255377.6262
4586	255348.4565
4587	255333.5567
4588	255319.063
4589	255306.6478
4590	255281.5399
4591	255255.2378
4592	255228.4826
4593	255216.6727
4594	255201.6704
4595	255177.7561
4596	255167.6771
4597	255158.7983
4598	255142.0818
4599	255133.689
4600	255093.447
4601	255082.7642
4602	255074.6632
4603	255045.841
4604	255007.9955
4605	254989.9662
4606	254952.8242
4607	254939.6255
4608	254901.8753
4609	254879.4338
4610	254868.2374
4611	254858.0964
4612	254837.9288
4613	254820.2428
4614	254788.5063
4615	254778.7877
4616	254742.6074
4617	254727.9256
4618	254708.5849
4619	254687.6024
4620	254668.2608
4621	254657.2315
4622	254642.8352
4623	254619.9958
4624	254611.5236
4625	254607.8742
4626	254586.1195
4627	254567.5373
4628	254522.735
4629	254505.9294
4630	254464.3506
4631	254443.7847
4632	254407.3861
4633	254393.2124
4634	254376.2175
4635	254361.0383
4636	254352.6948
4637	254336.3973
4638	254314.2029
4639	254279.4913
4640	254261.0132
4641	254253.1647
4642	254244.4561
4643	254216.0568
4644	254206.626
4645	254190.4318
4646	254185.4339
4647	254180.57
4648	254175.1524
4649	254152.7517
4650	254140.9518
4651	254125.3146
4652	254109.7083
4653	254092.7183
4654	254078.1017
4655	254063.7268
4656	254037.6531
4657	254024.1351
4658	254014.2732
4659	254001.6901
4660	253984.6708
4661	253937.4173
4662	253920.5558
4663	253908.8667
4664	253867.4932
4665	253862.9107
4666	253855.0165
4667	253846.1857
4668	253838.8257
4669	253833.6329
4670	253822.7286
4671	253814.4724
4672	253788.977
4673	253779.5313
4674	253769.3537
4675	253758.4572
4676	253735.4288
4677	253679.2544
4678	253672.4186
4679	253664.1553
4680	253638.5002
4681	253623.528
4682	253601.7405
4683	253571.5396
4684	253555.3374
4685	253546.0896
4686	253511.8903
4687	253484.636
4688	253475.5423
4689	253458.8821
4690	253438.8868
4691	253414.6271
4692	253393.5674
4693	253381.4612
4694	253365.3153
4695	253346.7989
4696	253336.2787
4697	253315.7387
4698	253306.1825
4699	253292.8226
4700	253281.4404
4701	253267.6803
4702	253244.0479
4703	253218.7126
4704	253192.8676
4705	253180.2561
4706	253166.573
4707	253143.2242
4708	253136.9883
4709	253124.7992
4710	253101.6743
4711	253090.1432
4712	253068.2053
4713	253051.5905
4714	253042.327
4715	252989.8467
4716	252966.8566
4717	252954.4739
4718	252944.4182
4719	252924.2662
4720	252916.5351
4721	252893.2733
4722	252882.4593
4723	252880.0677
4724	252850.0051
4725	252840.5
4726	252799.6703
4727	252789.6486
4728	252730.0126
4729	252705.2177
4730	252698.294
4731	252678.4957
4732	252663.9599
4733	252652.1679
4734	252643.9209
4735	252637.3192
4736	252623.8467
4737	252600.2407
4738	252583.3542
4739	252560.1984
4740	252518.1949
4741	252483.3892
4742	252480.896
4743	252452.7482
4744	252436.6192
4745	252428.0637
4746	252411.7088
4747	252388.0724
4748	252379.377
4749	252357.354
4750	252337.1658
4751	252322.6736
4752	252303.2888
4753	252294.8217
4754	252288.4757
4755	252279.4929
4756	252268.5404
4757	252247.9757
4758	252241.5663
4759	252227.9942
4760	252223.0052
4761	252213.27
4762	252204.0352
4763	252148.99
4764	252133.8327
4765	252127.3201
4766	252110.7912
4767	252101.646
4768	252094.253
4769	252072.6473
4770	252055.5707
4771	252037.909
4772	252012.5673
4773	252010.2433
4774	251996.3228
4775	251986.9017
4776	251969.7093
4777	251949.4082
4778	251933.0204
4779	251926.6047
4780	251902.7329
4781	251889.5929
4782	251872.5168
4783	251859.659
4784	251839.0068
4785	251829.9032
4786	251814.7811
4787	251807.9674
4788	251790.9952
4789	251778.8368
4790	251754.701
4791	251726.5419
4792	251721.9877
4793	251697.9651
4794	251685.9091
4795	251659.9935
4796	251635.669
4797	251628.9134
4798	251613.2774
4799	251588.3296
4800	251579.2561
4801	251549.7349
4802	251539.9809
4803	251524.382
4804	251513.8801
4805	251495.3298
4806	251469.081
4807	251454.4909
4808	251441.4801
4809	251430.9822
4810	251422.4386
4811	251411.9868
4812	251389.9129
4813	251378.4161
4814	251337.3644
4815	251316.9823
4816	251274.2499
4817	251265.7008
4818	251230.5682
4819	251203.9629
4820	251181.5454
4821	251173.3074
4822	251162.0655
4823	251141.2874
4824	251105.9609
4825	251057.4894
4826	251041.8627
